,dense value,loss,duration,Y_test,Y_pred
0,500,"[0.5197073448645441, 0.5356037020683289]",13.420875787734985,6.0,5.824567794799805
1,500,"[0.5197073448645441, 0.5356037020683289]",13.426845788955688,6.0,5.299596309661865
2,500,"[0.5197073448645441, 0.5356037020683289]",13.432857513427734,6.0,5.788184642791748
3,500,"[0.5197073448645441, 0.5356037020683289]",13.438338279724121,5.0,5.690725803375244
4,500,"[0.5197073448645441, 0.5356037020683289]",13.444308757781982,4.0,5.442316055297852
5,500,"[0.5197073448645441, 0.5356037020683289]",13.449294567108154,6.0,5.7277655601501465
6,500,"[0.5197073448645441, 0.5356037020683289]",13.455278635025024,5.0,5.378267765045166
7,500,"[0.5197073448645441, 0.5356037020683289]",13.46026611328125,5.0,5.7545061111450195
8,500,"[0.5197073448645441, 0.5356037020683289]",13.466249227523804,5.0,5.838568210601807
9,500,"[0.5197073448645441, 0.5356037020683289]",13.471235990524292,6.0,5.474928379058838
10,500,"[0.5197073448645441, 0.5356037020683289]",13.477220058441162,5.0,5.542387962341309
11,500,"[0.5197073448645441, 0.5356037020683289]",13.48220705986023,6.0,6.297738552093506
12,500,"[0.5197073448645441, 0.5356037020683289]",13.488190412521362,6.0,5.939707279205322
13,500,"[0.5197073448645441, 0.5356037020683289]",13.494174003601074,5.0,5.716207981109619
14,500,"[0.5197073448645441, 0.5356037020683289]",13.49916124343872,6.0,6.179481029510498
15,500,"[0.5197073448645441, 0.5356037020683289]",13.50516414642334,6.0,5.633915901184082
16,500,"[0.5197073448645441, 0.5356037020683289]",13.511129140853882,5.0,5.344872951507568
17,500,"[0.5197073448645441, 0.5356037020683289]",13.517113208770752,5.0,5.619973182678223
18,500,"[0.5197073448645441, 0.5356037020683289]",13.522099733352661,5.0,6.070844650268555
19,500,"[0.5197073448645441, 0.5356037020683289]",13.528083801269531,5.0,5.544837951660156
20,500,"[0.5197073448645441, 0.5356037020683289]",13.536524057388306,5.0,5.5265889167785645
21,500,"[0.5197073448645441, 0.5356037020683289]",13.545437097549438,7.0,5.5606513023376465
22,500,"[0.5197073448645441, 0.5356037020683289]",13.552419424057007,6.0,5.610646724700928
23,500,"[0.5197073448645441, 0.5356037020683289]",13.55840277671814,4.0,5.858505725860596
24,500,"[0.5197073448645441, 0.5356037020683289]",13.56438660621643,5.0,5.403536796569824
25,500,"[0.5197073448645441, 0.5356037020683289]",13.56937313079834,6.0,5.698526859283447
26,500,"[0.5197073448645441, 0.5356037020683289]",13.575356721878052,7.0,6.014857292175293
27,500,"[0.5197073448645441, 0.5356037020683289]",13.5823392868042,6.0,5.678546905517578
28,500,"[0.5197073448645441, 0.5356037020683289]",13.587335109710693,6.0,5.555920124053955
29,500,"[0.5197073448645441, 0.5356037020683289]",13.5933358669281,6.0,5.8543620109558105
30,500,"[0.5197073448645441, 0.5356037020683289]",13.598296642303467,7.0,6.337899684906006
31,500,"[0.5197073448645441, 0.5356037020683289]",13.60427975654602,6.0,5.502075672149658
32,500,"[0.5197073448645441, 0.5356037020683289]",13.61026382446289,6.0,5.502075672149658
33,500,"[0.5197073448645441, 0.5356037020683289]",13.6152503490448,7.0,5.86444616317749
34,500,"[0.5197073448645441, 0.5356037020683289]",13.62123441696167,6.0,5.489337921142578
35,500,"[0.5197073448645441, 0.5356037020683289]",13.62721848487854,6.0,6.427351474761963
36,500,"[0.5197073448645441, 0.5356037020683289]",13.632206201553345,6.0,6.03831148147583
37,500,"[0.5197073448645441, 0.5356037020683289]",13.63869857788086,6.0,5.612796306610107
38,500,"[0.5197073448645441, 0.5356037020683289]",13.644683599472046,5.0,5.583401679992676
39,500,"[0.5197073448645441, 0.5356037020683289]",13.650667428970337,4.0,5.102829456329346
40,500,"[0.5197073448645441, 0.5356037020683289]",13.656649827957153,5.0,5.590138912200928
41,500,"[0.5197073448645441, 0.5356037020683289]",13.66263461112976,6.0,5.574077606201172
42,500,"[0.5197073448645441, 0.5356037020683289]",13.667621850967407,6.0,5.218447685241699
43,500,"[0.5197073448645441, 0.5356037020683289]",13.67360544204712,6.0,5.541394233703613
44,500,"[0.5197073448645441, 0.5356037020683289]",13.67958927154541,6.0,6.03662633895874
45,500,"[0.5197073448645441, 0.5356037020683289]",13.685573101043701,6.0,6.4137654304504395
46,500,"[0.5197073448645441, 0.5356037020683289]",13.692554235458374,5.0,5.743833065032959
47,500,"[0.5197073448645441, 0.5356037020683289]",13.698538064956665,5.0,5.497067451477051
48,500,"[0.5197073448645441, 0.5356037020683289]",13.705519914627075,5.0,5.497067451477051
49,500,"[0.5197073448645441, 0.5356037020683289]",13.714495182037354,6.0,6.448645114898682
50,500,"[0.5197073448645441, 0.5356037020683289]",13.720479965209961,5.0,5.505543231964111
51,500,"[0.5197073448645441, 0.5356037020683289]",13.726463794708252,5.0,5.348752498626709
52,500,"[0.5197073448645441, 0.5356037020683289]",13.732447147369385,6.0,5.767244815826416
53,500,"[0.5197073448645441, 0.5356037020683289]",13.738431930541992,6.0,5.759476184844971
54,500,"[0.5197073448645441, 0.5356037020683289]",13.744415998458862,6.0,6.173933029174805
55,500,"[0.5197073448645441, 0.5356037020683289]",13.750399351119995,6.0,5.941495418548584
56,500,"[0.5197073448645441, 0.5356037020683289]",13.757383584976196,7.0,6.083332538604736
57,500,"[0.5197073448645441, 0.5356037020683289]",13.765360116958618,5.0,5.601116180419922
58,500,"[0.5197073448645441, 0.5356037020683289]",13.771343231201172,5.0,5.5761613845825195
59,500,"[0.5197073448645441, 0.5356037020683289]",13.778325319290161,6.0,6.193506717681885
