,dense value,loss,duration,Y_test,Y_pred
0,500,"[0.6640770706598973, 0.45820432901382446]",12.928855419158936,6.0,5.818017482757568
1,500,"[0.6640770706598973, 0.45820432901382446]",12.9358491897583,5.0,6.038356781005859
2,500,"[0.6640770706598973, 0.45820432901382446]",12.940824270248413,7.0,6.491132736206055
3,500,"[0.6640770706598973, 0.45820432901382446]",12.946808099746704,6.0,5.6520676612854
4,500,"[0.6640770706598973, 0.45820432901382446]",12.951808452606201,6.0,5.785400867462158
5,500,"[0.6640770706598973, 0.45820432901382446]",12.957778930664062,6.0,5.785400867462158
6,500,"[0.6640770706598973, 0.45820432901382446]",12.963762998580933,6.0,5.785400867462158
7,500,"[0.6640770706598973, 0.45820432901382446]",12.968749761581421,5.0,5.298584461212158
8,500,"[0.6640770706598973, 0.45820432901382446]",12.974733829498291,6.0,5.583674907684326
9,500,"[0.6640770706598973, 0.45820432901382446]",12.980717658996582,6.0,5.719308853149414
10,500,"[0.6640770706598973, 0.45820432901382446]",12.986722230911255,7.0,6.068704128265381
11,500,"[0.6640770706598973, 0.45820432901382446]",12.99268627166748,6.0,5.752499103546143
12,500,"[0.6640770706598973, 0.45820432901382446]",12.998671054840088,5.0,5.945626735687256
13,500,"[0.6640770706598973, 0.45820432901382446]",13.00465440750122,5.0,5.785400867462158
14,500,"[0.6640770706598973, 0.45820432901382446]",13.011635780334473,6.0,5.618014812469482
15,500,"[0.6640770706598973, 0.45820432901382446]",13.017619609832764,5.0,5.335225582122803
16,500,"[0.6640770706598973, 0.45820432901382446]",13.023603677749634,6.0,5.685830593109131
17,500,"[0.6640770706598973, 0.45820432901382446]",13.030585050582886,7.0,6.216281414031982
18,500,"[0.6640770706598973, 0.45820432901382446]",13.037566661834717,5.0,5.583674907684326
19,500,"[0.6640770706598973, 0.45820432901382446]",13.043550729751587,5.0,5.583674907684326
20,500,"[0.6640770706598973, 0.45820432901382446]",13.049534797668457,6.0,5.371580123901367
21,500,"[0.6640770706598973, 0.45820432901382446]",13.05651569366455,5.0,5.4434285163879395
22,500,"[0.6640770706598973, 0.45820432901382446]",13.062499761581421,6.0,5.407648086547852
23,500,"[0.6640770706598973, 0.45820432901382446]",13.069481372833252,5.0,6.09877347946167
24,500,"[0.6640770706598973, 0.45820432901382446]",13.075465202331543,5.0,5.6520676612854
25,500,"[0.6640770706598973, 0.45820432901382446]",13.081449031829834,5.0,5.478921890258789
26,500,"[0.6640770706598973, 0.45820432901382446]",13.087488889694214,5.0,5.371580123901367
27,500,"[0.6640770706598973, 0.45820432901382446]",13.094419240951538,5.0,5.514126777648926
28,500,"[0.6640770706598973, 0.45820432901382446]",13.100403547286987,6.0,5.618014812469482
29,500,"[0.6640770706598973, 0.45820432901382446]",13.106387376785278,7.0,6.158079147338867
30,500,"[0.6640770706598973, 0.45820432901382446]",13.112371683120728,5.0,5.58367395401001
31,500,"[0.6640770706598973, 0.45820432901382446]",13.119353294372559,6.0,5.685830593109131
32,500,"[0.6640770706598973, 0.45820432901382446]",13.126334190368652,6.0,5.4434285163879395
33,500,"[0.6640770706598973, 0.45820432901382446]",13.132318019866943,7.0,6.068704128265381
34,500,"[0.6640770706598973, 0.45820432901382446]",13.139300107955933,3.0,5.719308853149414
