,dense value,loss,duration,Y_test,Y_pred
0,500,"[0.505455904054937, 0.5154798626899719]",28.32880449295044,6.0,5.804006099700928
1,500,"[0.505455904054937, 0.5154798626899719]",28.33578586578369,6.0,5.826510906219482
2,500,"[0.505455904054937, 0.5154798626899719]",28.3407723903656,7.0,6.721449851989746
3,500,"[0.505455904054937, 0.5154798626899719]",28.34675669670105,5.0,6.378934860229492
4,500,"[0.505455904054937, 0.5154798626899719]",28.35274076461792,7.0,6.374958038330078
5,500,"[0.505455904054937, 0.5154798626899719]",28.358724355697632,6.0,5.883575439453125
6,500,"[0.505455904054937, 0.5154798626899719]",28.364708423614502,5.0,5.612301826477051
7,500,"[0.505455904054937, 0.5154798626899719]",28.36969542503357,6.0,5.4841132164001465
8,500,"[0.505455904054937, 0.5154798626899719]",28.37567925453186,6.0,5.736173152923584
9,500,"[0.505455904054937, 0.5154798626899719]",28.38066601753235,6.0,5.530959606170654
10,500,"[0.505455904054937, 0.5154798626899719]",28.38664984703064,6.0,5.747384548187256
11,500,"[0.505455904054937, 0.5154798626899719]",28.391636610031128,6.0,6.0332350730896
12,500,"[0.505455904054937, 0.5154798626899719]",28.39762043952942,6.0,6.372575759887695
13,500,"[0.505455904054937, 0.5154798626899719]",28.402607202529907,6.0,5.9199137687683105
14,500,"[0.505455904054937, 0.5154798626899719]",28.4085910320282,6.0,5.756535530090332
15,500,"[0.505455904054937, 0.5154798626899719]",28.413577795028687,6.0,6.543686389923096
16,500,"[0.505455904054937, 0.5154798626899719]",28.418564319610596,7.0,6.466760158538818
17,500,"[0.505455904054937, 0.5154798626899719]",28.424548387527466,6.0,6.450490474700928
18,500,"[0.505455904054937, 0.5154798626899719]",28.429535388946533,4.0,6.261929988861084
19,500,"[0.505455904054937, 0.5154798626899719]",28.435518980026245,5.0,5.847896099090576
20,500,"[0.505455904054937, 0.5154798626899719]",28.440505504608154,5.0,6.01102876663208
21,500,"[0.505455904054937, 0.5154798626899719]",28.445492267608643,5.0,5.586425304412842
22,500,"[0.505455904054937, 0.5154798626899719]",28.451476335525513,6.0,5.471256732940674
23,500,"[0.505455904054937, 0.5154798626899719]",28.457459926605225,7.0,6.4674201011657715
24,500,"[0.505455904054937, 0.5154798626899719]",28.46244740486145,8.0,5.8963093757629395
25,500,"[0.505455904054937, 0.5154798626899719]",28.4684317111969,5.0,5.885354518890381
26,500,"[0.505455904054937, 0.5154798626899719]",28.47344732284546,6.0,5.719127178192139
27,500,"[0.505455904054937, 0.5154798626899719]",28.47940230369568,5.0,5.523600101470947
28,500,"[0.505455904054937, 0.5154798626899719]",28.484388828277588,5.0,6.275990962982178
