,dense value,loss,duration,Y_test,Y_pred
0,500,"[0.07369502542696132, 0.9241486191749573]",13.83899211883545,1,0.9943263530731201
1,500,"[0.07369502542696132, 0.9241486191749573]",13.846793174743652,1,0.8405452370643616
2,500,"[0.07369502542696132, 0.9241486191749573]",13.854601860046387,1,0.9681849479675293
3,500,"[0.07369502542696132, 0.9241486191749573]",13.862409114837646,1,0.9416425824165344
4,500,"[0.07369502542696132, 0.9241486191749573]",13.870727062225342,1,0.9203150272369385
5,500,"[0.07369502542696132, 0.9241486191749573]",13.879510879516602,1,0.9947037696838379
6,500,"[0.07369502542696132, 0.9241486191749573]",13.887317657470703,1,0.874138355255127
7,500,"[0.07369502542696132, 0.9241486191749573]",13.895125389099121,1,0.9536972641944885
8,500,"[0.07369502542696132, 0.9241486191749573]",13.904884576797485,1,0.8475632071495056
9,500,"[0.07369502542696132, 0.9241486191749573]",13.915621519088745,1,0.939886212348938
10,500,"[0.07369502542696132, 0.9241486191749573]",13.923429250717163,1,0.9737537503242493
11,500,"[0.07369502542696132, 0.9241486191749573]",13.932213544845581,1,0.9930434823036194
12,500,"[0.07369502542696132, 0.9241486191749573]",13.940998792648315,1,0.8747348189353943
13,500,"[0.07369502542696132, 0.9241486191749573]",13.9497811794281,1,0.697838544845581
14,500,"[0.07369502542696132, 0.9241486191749573]",13.957589864730835,1,0.9388055205345154
15,500,"[0.07369502542696132, 0.9241486191749573]",13.965397357940674,1,0.9387235641479492
16,500,"[0.07369502542696132, 0.9241486191749573]",13.973144292831421,1,0.9276016354560852
17,500,"[0.07369502542696132, 0.9241486191749573]",13.980952024459839,1,1.053849458694458
18,500,"[0.07369502542696132, 0.9241486191749573]",13.989736318588257,1,0.9845993518829346
19,500,"[0.07369502542696132, 0.9241486191749573]",14.000519514083862,1,0.9931872487068176
20,500,"[0.07369502542696132, 0.9241486191749573]",14.011301040649414,1,0.9871489405632019
21,500,"[0.07369502542696132, 0.9241486191749573]",14.023010969161987,1,0.7897927165031433
22,500,"[0.07369502542696132, 0.9241486191749573]",14.030819177627563,1,0.943411111831665
23,500,"[0.07369502542696132, 0.9241486191749573]",14.04202651977539,2,0.9814385771751404
24,500,"[0.07369502542696132, 0.9241486191749573]",14.04983377456665,1,0.9596728682518005
25,500,"[0.07369502542696132, 0.9241486191749573]",14.05764365196228,1,1.008827805519104
26,500,"[0.07369502542696132, 0.9241486191749573]",14.064474821090698,1,0.9481691122055054
27,500,"[0.07369502542696132, 0.9241486191749573]",14.073257207870483,1,0.9149647355079651
28,500,"[0.07369502542696132, 0.9241486191749573]",14.081066846847534,1,0.9907282590866089
29,500,"[0.07369502542696132, 0.9241486191749573]",14.089850664138794,1,0.9975536465644836
30,500,"[0.07369502542696132, 0.9241486191749573]",14.097657918930054,1,0.9903152585029602
31,500,"[0.07369502542696132, 0.9241486191749573]",14.105465412139893,1,0.9720109105110168
32,500,"[0.07369502542696132, 0.9241486191749573]",14.114248752593994,1,1.0112239122390747
33,500,"[0.07369502542696132, 0.9241486191749573]",14.122057676315308,1,1.0093446969985962
34,500,"[0.07369502542696132, 0.9241486191749573]",14.128889560699463,1,0.8840341567993164
35,500,"[0.07369502542696132, 0.9241486191749573]",14.136698007583618,1,0.9706243872642517
36,500,"[0.07369502542696132, 0.9241486191749573]",14.144505977630615,1,0.9272510409355164
37,500,"[0.07369502542696132, 0.9241486191749573]",14.15133786201477,1,0.9080595374107361
38,500,"[0.07369502542696132, 0.9241486191749573]",14.159145832061768,1,0.9194104075431824
39,500,"[0.07369502542696132, 0.9241486191749573]",14.166953802108765,1,0.926937997341156
40,500,"[0.07369502542696132, 0.9241486191749573]",14.174762487411499,1,0.9058281183242798
41,500,"[0.07369502542696132, 0.9241486191749573]",14.181593656539917,1,0.9461240172386169
42,500,"[0.07369502542696132, 0.9241486191749573]",14.190377235412598,1,0.8406924605369568
43,500,"[0.07369502542696132, 0.9241486191749573]",14.200136661529541,1,0.8627030849456787
44,500,"[0.07369502542696132, 0.9241486191749573]",14.207945108413696,1,0.9753561019897461
45,500,"[0.07369502542696132, 0.9241486191749573]",14.217707872390747,1,0.9737985134124756
46,500,"[0.07369502542696132, 0.9241486191749573]",14.229417085647583,1,0.8442148566246033
47,500,"[0.07369502542696132, 0.9241486191749573]",14.240699768066406,1,0.8950896263122559
48,500,"[0.07369502542696132, 0.9241486191749573]",14.251436471939087,1,0.9561048150062561
49,500,"[0.07369502542696132, 0.9241486191749573]",14.260220527648926,0,0.9468699097633362
50,500,"[0.07369502542696132, 0.9241486191749573]",14.269980669021606,1,0.6449660658836365
51,500,"[0.07369502542696132, 0.9241486191749573]",14.281693696975708,1,0.9864564538002014
52,500,"[0.07369502542696132, 0.9241486191749573]",14.292442083358765,1,1.0262999534606934
53,500,"[0.07369502542696132, 0.9241486191749573]",14.304140567779541,1,0.9657148122787476
54,500,"[0.07369502542696132, 0.9241486191749573]",14.314877033233643,1,0.9704867005348206
55,500,"[0.07369502542696132, 0.9241486191749573]",14.325613021850586,1,0.9596496224403381
56,500,"[0.07369502542696132, 0.9241486191749573]",14.336348295211792,1,0.9730615019798279
57,500,"[0.07369502542696132, 0.9241486191749573]",14.345677137374878,1,0.989571213722229
58,500,"[0.07369502542696132, 0.9241486191749573]",14.354461669921875,1,0.9065088033676147
59,500,"[0.07369502542696132, 0.9241486191749573]",14.363246440887451,1,0.9697601199150085
60,500,"[0.07369502542696132, 0.9241486191749573]",14.373005867004395,1,0.7217819094657898
61,500,"[0.07369502542696132, 0.9241486191749573]",14.383742332458496,1,0.7469790577888489
62,500,"[0.07369502542696132, 0.9241486191749573]",14.391550302505493,1,0.9763308763504028
63,500,"[0.07369502542696132, 0.9241486191749573]",14.401309251785278,1,0.9590868353843689
64,500,"[0.07369502542696132, 0.9241486191749573]",14.409117698669434,0,0.8472439050674438
65,500,"[0.07369502542696132, 0.9241486191749573]",14.416925430297852,1,0.957248330116272
66,500,"[0.07369502542696132, 0.9241486191749573]",14.42473316192627,1,0.9643958210945129
67,500,"[0.07369502542696132, 0.9241486191749573]",14.432540893554688,1,0.9217217564582825
68,500,"[0.07369502542696132, 0.9241486191749573]",14.441325187683105,1,0.9719902873039246
